gene_id,12_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,17_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,18_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,24_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,30_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,33_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,44_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,46_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Pcom.g55577,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
Pcom.g55576,0,1,0,1,1,0,0,0,2,3,3,2,1,1,0,1
Pcom.g55575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g55574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g55484,0,1,0,1,0,0,0,1,0,0,2,2,1,0,0,0
Pcom.g64638,0,0,1,0,2,7,5,0,6,6,5,7,0,0,0,0
Pcom.g64639,3,2,7,1,2,0,2,1,1,1,0,0,2,0,1,0
Pcom.g28478,4,10,0,24,0,0,0,12,0,0,54,54,24,21,3,0
Pcom.g28479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g64631,5,6,5,9,7,18,19,2,15,16,15,14,12,12,5,6
Pcom.g28470,0,0,2,0,3,0,0,1,3,1,2,1,0,0,0,3
Pcom.g28471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g64634,1,2,1,2,1,0,0,1,5,5,1,2,3,2,2,2
Pcom.g28477,0,14,0,17,0,0,0,0,7,7,17,16,0,18,0,0
Pcom.g28474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20669,2,1,0,0,0,2,2,1,0,0,0,0,0,1,2,0
Pcom.g20668,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
Pcom.g20667,1,0,0,0,1,0,0,1,0,0,1,1,2,1,0,1
Pcom.g20666,0,2,0,1,1,1,0,1,1,2,1,3,2,8,1,0
Pcom.g20665,0,1,0,1,0,0,0,1,0,0,1,1,2,2,1,0
Pcom.g20664,0,2,0,2,2,0,0,0,3,5,4,2,0,1,0,2
Pcom.g20663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20662,4,5,0,4,10,8,8,4,27,27,13,12,6,7,4,6
Pcom.g20661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g24968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g24969,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0
Pcom.g24960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g24961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g24962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g24963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g24964,0,0,0,0,0,0,0,0,2,0,7,8,15,0,0,0
Pcom.g24965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g24966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g24967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g60397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32794,1,4,4,3,1,5,6,2,6,7,2,1,6,6,3,3
Pcom.g60395,0,0,0,1,2,1,1,1,0,0,1,1,0,0,0,0
Pcom.g60394,1,0,0,0,0,4,4,0,1,2,0,1,0,1,0,0
Pcom.g60393,4,3,1,8,3,5,4,4,6,8,15,15,1,3,6,3
Pcom.g60392,2,2,1,3,2,7,7,2,0,1,5,4,4,3,3,1
Pcom.g60391,4,0,1,1,3,0,0,1,8,8,0,0,2,0,2,2
Pcom.g32795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g04290,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0
Pcom.g42494,1,1,0,2,1,0,0,2,0,0,1,0,2,2,1,0
Pcom.g35164,0,2,1,0,1,0,0,1,0,0,0,0,3,4,0,1
Pcom.g60399,1,1,1,1,1,0,0,1,0,0,2,0,1,0,1,0
Pcom.g60398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g21325,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Pcom.g35165,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Pcom.g33948,0,3,0,0,0,0,0,5,0,0,0,0,3,4,0,0
Pcom.g21324,2,2,0,2,0,0,0,2,0,0,0,0,3,0,0,0
Pcom.g32790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33949,0,1,1,2,1,0,0,1,0,0,2,0,0,0,0,0
Pcom.g48313,1,2,1,1,1,3,3,1,1,1,2,0,2,3,1,1
Pcom.g32791,1,1,0,0,1,0,0,1,1,0,0,2,0,0,1,0
Pcom.g66777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g66776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g66775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48312,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1
Pcom.g66773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g35160,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pcom.g66771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g66770,3,2,0,3,0,3,2,1,0,0,1,0,1,0,2,0
Pcom.g48315,1,2,0,2,1,1,1,1,2,1,3,3,1,0,1,2
Pcom.g35161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g66779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48314,0,1,2,1,1,1,1,0,2,1,1,1,3,3,1,0
Pcom.g60029,0,1,0,0,0,2,0,1,2,0,1,1,1,1,0,0
Pcom.g38491,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0
Pcom.g17316,0,1,0,1,1,7,8,1,1,2,4,3,1,3,1,0
Pcom.g37466,3,2,0,6,2,17,14,3,2,2,5,3,3,2,5,2
Pcom.g48317,1,3,0,1,1,2,2,1,1,1,2,2,7,7,1,1
Pcom.g41663,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
Pcom.g60021,0,1,0,1,0,4,2,1,3,1,2,0,1,1,1,0
Pcom.g60020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g60023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g60022,0,1,1,1,1,2,3,0,0,0,0,2,2,0,4,0
Pcom.g60025,3,1,0,1,1,1,3,1,2,2,0,1,4,3,2,1
Pcom.g38493,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
Pcom.g60027,0,1,0,1,1,0,0,1,0,1,0,0,1,4,0,1
Pcom.g60026,0,3,2,4,2,0,0,0,0,0,5,0,7,9,3,0
Pcom.g41661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17313,1,1,1,1,1,2,2,1,0,1,5,5,4,4,0,0
Pcom.g48318,1,1,0,1,1,1,1,1,2,2,4,3,2,1,1,1
Pcom.g41666,1,1,1,2,0,4,5,1,0,0,2,2,2,2,1,0
Pcom.g17312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g41667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Pcom.g18759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20089,0,25,0,17,23,0,0,6,0,0,0,0,57,54,0,0
Pcom.g20088,0,0,0,0,4,0,0,0,8,8,0,0,0,0,0,0
Pcom.g41664,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Pcom.g20083,0,28,0,2,33,0,0,0,61,63,0,0,17,0,0,34
Pcom.g20082,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0
Pcom.g20081,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
Pcom.g20080,0,6,2,1,5,0,0,0,5,4,0,1,11,5,1,3
Pcom.g20087,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,2
Pcom.g20086,0,1,0,0,2,0,0,0,4,4,0,0,2,5,0,0
Pcom.g20085,0,12,3,0,2,0,0,0,19,16,0,0,17,22,1,7
Pcom.g20084,0,6,0,0,1,0,0,0,6,5,0,0,23,20,1,3
Pcom.g34758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34752,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
Pcom.g34753,3,29,0,1,0,43,42,0,0,0,0,0,51,47,15,0
Pcom.g34750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34754,54,14,2,17,5,100,107,7,26,28,25,23,28,31,68,8
Pcom.g34755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g05536,3,0,0,2,0,1,1,0,1,2,4,4,1,2,0,1
Pcom.g05537,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Pcom.g05534,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
Pcom.g05535,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
Pcom.g05532,0,20,0,1,7,15,15,0,19,19,0,0,32,25,5,3
Pcom.g05533,1,1,1,1,1,2,2,1,7,6,2,2,5,2,1,1
Pcom.g05530,3,1,0,1,1,5,5,1,1,0,2,1,2,2,1,1
Pcom.g05531,2,2,0,2,2,2,2,1,2,2,2,1,0,1,1,1
Pcom.g35081,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
Pcom.g35080,2,2,2,3,2,3,3,1,11,11,4,3,7,9,1,2
Pcom.g35083,1,2,0,1,1,0,0,0,1,0,1,2,0,1,0,0
Pcom.g35082,3,1,1,2,2,9,9,2,8,8,7,5,9,6,1,1
Pcom.g35085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Pcom.g35084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g05538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g05539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g43823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19901,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Pcom.g03760,1,3,4,5,4,2,3,1,0,9,0,0,9,5,3,2
Pcom.g19906,22,31,30,19,21,115,115,14,66,61,73,74,72,72,30,17
Pcom.g19907,95,114,89,67,82,390,384,32,244,251,139,138,175,179,80,87
Pcom.g40120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47471,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Pcom.g47470,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
Pcom.g47473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pcom.g47472,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1
Pcom.g47475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47474,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Pcom.g47477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pcom.g47476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47479,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Pcom.g47478,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46700,0,3,2,1,1,3,4,1,5,5,1,5,7,8,2,0
Pcom.g46701,8,5,9,6,4,29,24,6,15,15,15,13,10,10,9,6
Pcom.g32363,97,99,3,186,133,140,139,70,412,417,282,289,180,191,83,140
Pcom.g32362,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0
Pcom.g32365,93,100,3,195,132,147,145,72,465,470,322,330,188,199,80,136
Pcom.g46705,7,1,20,18,14,37,34,7,79,81,34,34,0,0,9,12
Pcom.g32367,56,67,2,62,44,91,97,29,76,85,61,61,86,90,48,41
Pcom.g32366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32369,39,60,37,46,40,101,97,22,123,116,70,66,120,126,46,40
Pcom.g32368,11,17,0,15,4,28,19,4,11,9,22,20,36,33,9,0
Pcom.g72223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g63123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g43821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g63122,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0
Pcom.g52183,1,1,1,3,1,0,0,2,0,0,0,0,0,0,1,0
Pcom.g67550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g05988.Hypo,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Pcom.g32456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34625,0,0,2,1,3,0,0,0,3,2,0,0,1,0,0,0
Pcom.g66053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67370.Hypo,10,0,3,15,0,15,14,9,46,49,24,25,69,72,11,13
Pcom.g52693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18854,105,128,81,78,59,380,375,52,228,220,185,179,240,238,91,68
Pcom.g18853,20,45,18,16,30,54,0,9,61,65,34,33,65,74,0,25
Pcom.g18852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18850,61,70,54,82,39,160,162,29,119,113,104,103,170,176,50,56
Pcom.g52690,1,0,0,1,1,5,9,1,0,0,0,0,0,0,1,0
Pcom.g02199.Hypo,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
Pcom.g52697,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1
Pcom.g60846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g52695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g52694,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1
Pcom.g43838,0,1,1,1,1,0,0,0,3,3,3,2,2,3,0,1
Pcom.g10369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Pcom.g52698,1,3,1,2,1,0,0,1,4,3,4,4,5,4,1,2
Pcom.g69254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Pcom.g69257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33010,22,31,16,25,17,98,99,9,51,47,41,41,78,77,22,11
Pcom.g33011,2,3,2,6,2,7,5,2,11,11,6,7,6,6,7,3
Pcom.g33012,0,1,1,0,0,2,2,0,2,0,0,1,0,0,1,0
Pcom.g33013,14,15,18,29,8,37,36,7,40,33,32,30,30,31,14,6
Pcom.g33014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33017,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
Pcom.g33018,10,19,1,4,4,27,24,4,8,12,13,15,65,65,8,2
Pcom.g33019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g36068,0,2,1,1,0,0,0,1,0,0,0,0,4,0,2,0
Pcom.g36069,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0
Pcom.g69250,1,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0
Pcom.g29376.Hypo,12,24,2,13,4,25,0,3,0,0,19,20,29,26,10,3
Pcom.g24763,11,82,0,0,0,0,0,0,0,0,0,0,154,162,16,0
Pcom.g04152,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Pcom.g73309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g41169,64,99,51,57,34,330,323,15,144,155,143,145,145,152,76,31
Pcom.g41168,8,15,15,13,3,39,36,1,17,16,15,15,27,29,8,0
Pcom.g74651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74650,4,21,8,26,9,5,6,18,6,9,34,32,24,28,5,8
Pcom.g74657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g41161,25,3,1,16,4,78,55,9,25,0,53,0,0,0,19,0
Pcom.g41160,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1
Pcom.g41163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g41162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g41165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g41164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g41167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g41166,0,0,0,1,0,0,0,1,0,0,2,2,2,2,0,0
Pcom.g33712,1,7,0,0,0,0,0,0,0,0,0,0,16,18,0,0
Pcom.g00138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g72945,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Pcom.g04150,1,1,0,2,0,0,0,2,0,0,3,3,0,0,0,0
Pcom.g46308,74,136,78,133,93,167,161,61,327,321,248,241,316,309,63,93
Pcom.g15794,0,0,1,1,1,2,2,0,4,5,2,2,0,0,1,2
Pcom.g10916,0,1,0,2,1,1,1,1,0,0,8,7,3,4,1,1
Pcom.g10917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g10914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g10915,0,1,0,1,0,1,1,1,1,0,2,2,1,0,1,0
Pcom.g10912,2,9,3,1,0,0,0,0,0,14,0,0,0,0,0,0
Pcom.g10913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pcom.g10910,1,1,0,1,1,0,0,0,1,0,0,0,1,2,0,1
Pcom.g10911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48039,6,8,12,11,6,6,5,6,31,32,21,23,7,9,4,6
Pcom.g10918,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g10919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19890,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Pcom.g19891,8,15,7,14,13,17,13,6,53,53,13,18,29,28,8,12
Pcom.g19892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19895,0,0,1,1,1,0,1,0,1,2,1,1,0,0,0,0
Pcom.g19896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19898,103,48,0,124,4,404,371,54,28,29,231,227,76,77,89,0
Pcom.g19899,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Pcom.g01949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g42497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g22746,0,0,0,0,0,6,0,0,9,9,18,0,14,12,0,0
Pcom.g04156,1,2,0,1,1,1,2,0,0,1,0,0,0,0,0,0
Pcom.g00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00017,1,7,2,21,4,6,6,13,21,18,61,63,14,18,2,2
Pcom.g00014,0,1,0,1,4,6,6,1,10,10,1,1,1,0,2,2
Pcom.g00015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00012,61,105,65,101,54,123,125,51,141,138,171,164,244,249,42,71
Pcom.g00013,7,8,9,15,10,29,31,2,48,41,21,22,30,27,14,8
Pcom.g00010,1,2,0,5,4,0,0,3,6,8,11,10,2,1,1,3
Pcom.g00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45069,0,2,1,1,0,0,0,0,2,6,1,1,2,2,1,0
Pcom.g00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g22747,0,0,0,0,2,0,0,2,0,0,13,11,0,0,2,0
Pcom.g09066.Hypo,0,2,1,1,1,0,0,1,1,0,2,2,4,6,0,0
Pcom.g01396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g04154,0,0,5,0,0,0,0,0,5,5,13,0,0,0,0,0
Pcom.g45420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g29460,0,0,0,2,1,0,0,0,0,2,6,6,4,3,0,0
Pcom.g29461,0,0,0,0,0,0,0,0,3,3,3,4,3,5,0,0
Pcom.g45424,0,0,0,4,0,0,0,0,6,3,0,0,0,0,0,0
Pcom.g45425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g29464,1,1,3,0,0,0,0,0,2,2,2,2,2,0,1,0
Pcom.g29465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45428,0,1,3,1,1,0,0,0,1,1,0,0,3,0,0,1
Pcom.g45429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g29468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g29469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40612,2,16,3,39,10,2,2,1,8,9,15,16,62,61,1,20
Pcom.g40613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40614,0,1,0,4,3,0,0,3,2,2,2,2,3,4,0,1
Pcom.g40615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40616,2,3,2,2,1,6,3,0,0,0,0,0,17,16,2,1
Pcom.g40617,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
Pcom.g40618,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40619,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
Pcom.g47868,0,1,0,0,0,1,1,0,3,2,2,2,4,1,0,0
Pcom.g47869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pcom.g47862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47863,0,1,2,2,1,0,0,1,2,0,2,0,3,0,0,0
Pcom.g47860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47866,0,1,0,0,0,0,0,1,1,1,1,3,0,0,0,1
Pcom.g47867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47864,0,1,0,0,0,0,0,1,1,0,3,5,1,0,0,0
Pcom.g47865,0,0,0,0,0,0,0,3,0,0,5,7,0,0,0,0
Pcom.g16547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
