gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,40_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,45_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,48_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Montipora_capitata_PredGene_adi2mcaRNA32193_R3,9,21,15,4,12,5,10,11,5,9,30
Montipora_capitata_PredGene_g37168,2,1,7,1,3,1,2,2,3,2,1
Montipora_capitata_PredGene_adi2mcaRNA15277_R2,14,12,24,10,13,19,10,16,11,9,10
Montipora_capitata_PredGene_g42477,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA36569_R8,3,4,3,2,2,3,2,3,4,3,4
Montipora_capitata_PredGene_g42473,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g42471,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g42470,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA21807_R7,23,40,8,5,3,4,7,7,12,22,13
Montipora_capitata_PredGene_adi2mcaRNA36569_R5,5,20,18,5,6,5,5,8,12,7,15
Montipora_capitata_PredGene_g37099,123,237,428,80,137,113,57,114,358,126,232
Montipora_capitata_PredGene_adi2mcaRNA9781_R1,4,9,0,4,2,4,5,4,0,0,0
Montipora_capitata_PredGene_g37091,100,227,243,53,95,92,75,119,158,132,248
Montipora_capitata_PredGene_g37090,712,1554,1608,459,460,473,428,582,691,890,1404
Montipora_capitata_PredGene_g37093,60,105,170,46,60,42,39,51,65,64,124
Montipora_capitata_PredGene_adi2mcaRNA12114_R0,124,247,221,88,114,112,103,131,275,144,264
Montipora_capitata_PredGene_g37095,64,138,132,52,85,64,55,75,63,72,113
Montipora_capitata_PredGene_g37094,43,88,243,39,103,99,35,85,135,84,121
Montipora_capitata_PredGene_g37097,153,333,298,96,151,110,156,151,178,178,373
Montipora_capitata_PredGene_g37096,28,83,121,23,34,25,26,51,82,53,86
Montipora_capitata_PredGene_g47405,5,5,0,1,0,0,4,1,0,3,5
Montipora_capitata_PredGene_g47404,5,0,2,7,6,3,3,5,0,7,0
Montipora_capitata_PredGene_g47407,8,8,0,0,0,0,3,3,0,3,7
Montipora_capitata_PredGene_g47406,4,0,0,6,6,3,2,5,0,7,1
Montipora_capitata_PredGene_g47403,2,4,0,3,3,3,2,4,1,2,5
Montipora_capitata_PredGene_g47402,13,14,5,3,3,2,9,11,2,14,27
Montipora_capitata_PredGene_g27238,25,30,72,13,20,16,10,23,33,22,20
Montipora_capitata_PredGene_g47409,5,27,11,10,28,27,0,9,37,40,200
Montipora_capitata_PredGene_g47408,184,389,459,109,170,127,110,174,356,218,390
Montipora_capitata_PredGene_g35839,0,0,0,16,0,0,34,30,7,0,83
Montipora_capitata_PredGene_g30849,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g30848,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g30843,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g35830,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g30841,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g35832,1,0,0,1,1,0,0,0,0,0,0
Montipora_capitata_PredGene_g30847,0,1,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g30846,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g30845,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g30844,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA40382_R3,4,0,29,7,26,13,14,12,24,4,32
Montipora_capitata_PredGene_g41580,0,0,1,0,0,0,0,0,1,1,0
Montipora_capitata_PredGene_g17960,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g41586,0,1,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g41587,7,11,0,0,0,0,0,0,3,10,0
Montipora_capitata_PredGene_g41585,0,0,0,0,0,1,0,0,0,0,1
Montipora_capitata_PredGene_g41589,0,0,0,0,0,1,0,0,0,1,0
Montipora_capitata_PredGene_g18730,4,5,10,2,4,3,0,4,0,0,2
Montipora_capitata_PredGene_g17966,58,174,122,35,54,52,42,46,8,77,134
Montipora_capitata_PredGene_g58171,0,4,7,0,0,0,0,0,4,0,4
Montipora_capitata_PredGene_g45290,41,67,110,36,37,29,36,48,29,58,43
Montipora_capitata_PredGene_adi2mcaRNA7704_R0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g45296,44,69,86,33,47,30,47,59,44,56,57
Montipora_capitata_PredGene_g1162,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g1161,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g1160,1,0,0,0,1,1,0,1,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA20722_R3,0,0,0,0,0,0,0,0,0,0,4
Montipora_capitata_PredGene_g69364,23,44,68,14,12,14,32,32,35,18,75
Montipora_capitata_PredGene_g45298,57,154,114,32,63,46,57,53,56,84,115
Montipora_capitata_PredGene_g35288,10,40,40,5,14,5,8,10,29,23,18
Montipora_capitata_PredGene_g58173,6,0,14,5,6,9,0,11,0,0,0
Montipora_capitata_PredGene_g1169,1,1,1,0,1,1,0,1,0,1,0
Montipora_capitata_PredGene_g1168,0,1,0,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g29328,105,304,229,52,111,90,63,89,175,125,212
Montipora_capitata_PredGene_g29329,314,716,1212,237,445,391,279,402,928,515,662
Montipora_capitata_PredGene_g47253,62,153,157,74,72,70,83,109,138,73,201
Montipora_capitata_PredGene_g69366,232,383,380,104,159,134,149,187,173,292,320
Montipora_capitata_PredGene_g29320,2,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g29321,105,56,78,53,44,34,114,64,29,78,178
Montipora_capitata_PredGene_g29322,158,270,295,139,153,115,134,191,119,176,189
Montipora_capitata_PredGene_g29323,160,233,339,100,149,135,119,149,176,175,256
Montipora_capitata_PredGene_g29324,86,210,223,51,73,68,70,110,121,114,211
Montipora_capitata_PredGene_g40184,6,7,5,0,4,4,9,8,5,8,8
Montipora_capitata_PredGene_g29326,1,1,1,1,1,1,1,1,0,2,1
Montipora_capitata_PredGene_g40186,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33574,140,302,293,78,109,106,63,122,221,168,213
Montipora_capitata_PredGene_g33572,60,103,120,29,41,39,53,65,99,60,133
Montipora_capitata_PredGene_g58177,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33570,634,1490,2553,448,611,701,584,762,1919,917,1736
Montipora_capitata_PredGene_g33571,9209,15242,18996,5513,8530,7243,5506,8613,19536,12945,15375
Montipora_capitata_PredGene_g51240,0,0,3,0,3,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA3362_R0,3,0,0,0,0,0,368,42,5,9,0
Montipora_capitata_PredGene_g25871,0,1,4,2,3,3,3,2,0,0,12
Montipora_capitata_PredGene_g45125,0,0,0,0,0,0,1,1,0,0,1
Montipora_capitata_PredGene_g45127,0,1,0,0,2,1,1,0,0,0,0
Montipora_capitata_PredGene_g45120,56,49,108,19,24,26,25,26,25,31,54
Montipora_capitata_PredGene_g45121,3,3,9,3,3,2,2,2,2,2,5
Montipora_capitata_PredGene_g45122,53,139,428,41,284,229,20,56,352,181,52
Montipora_capitata_PredGene_g45123,1,1,2,1,2,1,1,0,1,1,0
Montipora_capitata_PredGene_g45128,0,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_g45129,6,19,38,2,14,10,3,5,26,9,9
Montipora_capitata_PredGene_g4537,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g16222,5,24,2,2,2,1,4,6,6,5,12
Montipora_capitata_PredGene_g4535,1,4,0,1,0,0,0,1,0,1,1
Montipora_capitata_PredGene_g16220,56,26,52,37,45,48,81,52,46,65,110
Montipora_capitata_PredGene_g4533,0,0,0,35,55,48,47,50,0,0,0
Montipora_capitata_PredGene_g4532,4,1,297,72,101,79,72,124,285,3,211
Montipora_capitata_PredGene_g4531,6,9,0,0,0,0,0,0,0,5,0
Montipora_capitata_PredGene_g16224,2,2,0,0,0,0,1,0,0,2,1
Montipora_capitata_PredGene_g16478,228,481,541,155,288,207,219,255,252,346,570
Montipora_capitata_PredGene_g43984,1,1,0,0,0,0,0,1,0,0,0
Montipora_capitata_PredGene_g56644,0,0,0,1,0,0,1,0,0,1,0
Montipora_capitata_PredGene_g56647,0,0,0,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g43987,1,0,0,0,0,0,0,0,0,0,2
Montipora_capitata_PredGene_g43980,102,365,325,81,123,118,105,117,223,126,432
Montipora_capitata_PredGene_g43981,282,825,673,208,296,250,333,327,424,376,907
Montipora_capitata_PredGene_g56643,1,0,1,1,1,1,0,1,0,0,0
Montipora_capitata_PredGene_g43983,1,0,0,0,1,0,0,0,0,1,0
Montipora_capitata_PredGene_g46752,425,1108,1309,335,492,511,431,529,1175,663,1382
Montipora_capitata_PredGene_g46753,402,777,870,250,344,287,440,381,433,413,1284
Montipora_capitata_PredGene_g46750,188,414,525,132,230,202,158,226,483,285,462
Montipora_capitata_PredGene_g46751,190,531,909,167,302,241,148,256,739,324,469
Montipora_capitata_PredGene_g46756,0,0,4,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g56648,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g46754,43,89,29,28,15,9,49,42,50,45,270
Montipora_capitata_PredGene_g46755,18,35,43,17,19,3,31,24,17,14,36
Montipora_capitata_PredGene_g21039,94,169,165,79,63,50,103,105,87,89,297
Montipora_capitata_PredGene_g60243,40,55,125,36,29,51,48,58,35,41,112
Montipora_capitata_PredGene_g38115,2,0,0,1,0,0,1,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA22012_R0,68,106,240,75,104,94,137,107,123,76,511
Montipora_capitata_PredGene_adi2mcaRNA25433_R6,7,5,10,10,8,6,10,12,9,17,33
Montipora_capitata_PredGene_g33438,0,2,0,0,0,0,1,2,0,0,6
Montipora_capitata_PredGene_adi2mcaRNA36844_R1,0,5,142,0,49,50,0,0,33,0,7
Montipora_capitata_PredGene_g36870,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g36871,0,0,0,0,0,0,1,0,0,0,0
Montipora_capitata_PredGene_g44451,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g36873,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g36874,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g44456,1,0,0,0,1,1,1,0,0,1,0
Montipora_capitata_PredGene_g36876,352,859,929,244,384,291,294,360,484,439,923
Montipora_capitata_PredGene_g36877,148,937,0,10,107,130,372,150,760,579,103
Montipora_capitata_PredGene_g28051,0,0,0,0,0,0,5,0,0,0,2
Montipora_capitata_PredGene_g63820,153,406,716,137,290,239,170,226,353,268,534
Montipora_capitata_PredGene_g28053,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g44458,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g28055,0,0,0,1,0,0,1,0,0,0,0
Montipora_capitata_PredGene_g28054,0,0,0,1,0,0,1,0,2,0,3
Montipora_capitata_PredGene_g63827,99,235,199,47,98,73,77,105,144,123,133
Montipora_capitata_PredGene_g63826,65,112,245,58,88,124,107,120,68,79,301
Montipora_capitata_PredGene_adi2mcaRNA34714_R8,0,4,0,0,2,2,0,0,0,2,0
Montipora_capitata_PredGene_g57118,221,389,552,199,258,204,193,345,393,384,543
Montipora_capitata_PredGene_g57119,0,0,0,0,4,0,0,0,15,0,5
Montipora_capitata_PredGene_g28780,79,186,186,48,63,62,58,104,135,73,243
Montipora_capitata_PredGene_adi2mcaRNA30802_R0,77,137,228,44,71,75,45,78,130,89,140
Montipora_capitata_PredGene_adi2mcaRNA34714_R1,2,6,4,1,3,2,1,1,1,2,1
Montipora_capitata_PredGene_g50721,75,103,74,69,49,30,80,87,31,88,112
Montipora_capitata_PredGene_g57110,13,47,32,19,20,28,32,40,30,23,48
Montipora_capitata_PredGene_g57111,195,842,748,268,261,369,394,520,760,229,1503
Montipora_capitata_PredGene_g57116,59,158,213,51,91,71,60,108,210,90,187
Montipora_capitata_PredGene_g57117,323,790,929,203,351,296,364,307,554,399,942
Montipora_capitata_PredGene_adi2mcaRNA34714_R7,1,1,3,1,0,1,1,0,0,0,0
Montipora_capitata_PredGene_g57115,9,4,10,2,3,3,5,3,8,5,7
Montipora_capitata_PredGene_adi2mcaRNA18798_R1,13,36,46,17,22,11,12,23,18,22,30
Montipora_capitata_PredGene_g58559,60,91,85,43,50,30,66,81,39,57,73
Montipora_capitata_PredGene_g58556,7,15,8,8,2,1,8,9,5,7,14
Montipora_capitata_PredGene_g58555,172,384,61,69,43,35,98,200,21,112,202
Montipora_capitata_PredGene_g58554,21,31,83,15,40,33,14,20,19,20,35
Montipora_capitata_PredGene_g58553,61,151,271,60,100,73,54,70,63,59,149
Montipora_capitata_PredGene_g58552,5,6,29,4,14,14,5,13,31,9,12
Montipora_capitata_PredGene_g63793,77,228,174,68,81,88,70,89,124,94,192
Montipora_capitata_PredGene_g63792,14,28,22,0,15,8,11,18,16,18,22
Montipora_capitata_PredGene_g28581,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g63790,192,395,421,96,152,170,144,186,231,272,483
Montipora_capitata_PredGene_g28587,1,0,1,0,1,1,1,1,0,1,0
Montipora_capitata_PredGene_g63796,0,0,28,0,17,12,2,0,0,0,6
Montipora_capitata_PredGene_g63795,54,123,123,40,59,49,44,65,83,73,185
Montipora_capitata_PredGene_g63794,4,1,0,2,2,1,1,2,4,4,1
Montipora_capitata_PredGene_g63799,2,2,4,12,5,4,13,15,21,3,42
Montipora_capitata_PredGene_g28588,79,122,88,37,48,52,49,65,117,67,117
Montipora_capitata_PredGene_adi2mcaRNA31063_R3,0,2,4,1,2,2,2,2,2,2,4
Montipora_capitata_PredGene_g25145,100,31,174,117,106,112,126,139,21,113,153
Montipora_capitata_PredGene_g65306,1,0,1,1,1,1,1,1,0,1,0
Montipora_capitata_PredGene_g44984,0,1,1,1,0,1,1,0,0,0,4
Montipora_capitata_PredGene_g65304,79,134,115,31,48,64,43,38,30,91,74
Montipora_capitata_PredGene_g65305,70,125,386,77,100,75,99,120,109,89,269
Montipora_capitata_PredGene_g65302,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g65303,0,1,1,0,1,0,1,0,1,1,0
Montipora_capitata_PredGene_g65300,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g65301,1,1,3,2,1,1,1,2,1,1,1
Montipora_capitata_PredGene_g44989,0,0,0,0,0,0,0,1,0,0,0
Montipora_capitata_PredGene_g44988,0,0,0,1,1,2,1,1,0,1,0
Montipora_capitata_PredGene_g65308,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g65309,209,407,482,156,196,156,151,201,232,211,424
Montipora_capitata_PredGene_g49919,37,88,104,27,39,17,31,42,41,48,51
Montipora_capitata_PredGene_g49918,1,6,9,1,1,1,6,3,2,2,4
Montipora_capitata_PredGene_g47186,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47187,3138,7766,10182,2336,3581,3459,2599,4064,6840,4912,9863
Montipora_capitata_PredGene_g49915,20,22,53,15,24,16,17,24,26,14,45
Montipora_capitata_PredGene_g47189,74,110,197,29,90,103,40,51,107,71,135
Montipora_capitata_PredGene_g49917,91,150,183,65,80,50,95,90,83,101,236
Montipora_capitata_PredGene_g49916,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g49911,1150,2380,2023,457,663,457,524,450,1462,1192,1899
Montipora_capitata_PredGene_g49910,70,229,250,39,87,70,45,51,245,104,130
Montipora_capitata_PredGene_g49912,0,0,3,2,4,2,3,2,0,3,0
Montipora_capitata_PredGene_g45862,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA9458_R0,72,146,179,50,83,66,101,91,126,99,172
Montipora_capitata_PredGene_g10263,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA33597_R1,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g59608,1,4,4,1,2,2,1,1,6,1,1
Montipora_capitata_PredGene_g22972,32,63,50,15,20,24,34,36,21,22,54
Montipora_capitata_PredGene_g59604,0,1,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g59605,264,293,1021,65,124,494,130,140,196,212,193
Montipora_capitata_PredGene_g59606,8,15,16,2,11,9,6,5,9,11,8
Montipora_capitata_PredGene_g59607,4,0,2,6,2,3,2,1,7,3,5
Montipora_capitata_PredGene_g59600,0,0,0,0,1,1,3,0,0,1,0
Montipora_capitata_PredGene_g59601,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g51248,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA21295_R3,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA23796_R0,50,55,197,28,121,66,39,47,227,58,64
Montipora_capitata_PredGene_g22973,16,22,42,13,23,14,8,15,13,13,46
Montipora_capitata_PredGene_g60122,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g51459,2,2,0,0,0,0,1,0,0,2,0
Montipora_capitata_PredGene_g67239,33,257,16,24,43,42,87,34,55,203,365
Montipora_capitata_PredGene_g35069,24,28,29,11,6,0,11,21,9,14,24
Montipora_capitata_PredGene_adi2mcaRNA23564_R8,338,465,810,241,314,368,197,417,329,426,441
Montipora_capitata_PredGene_g19236,1,1,2,2,2,2,4,4,1,2,7
Montipora_capitata_PredGene_adi2mcaRNA5042_R0,35,87,75,0,30,0,33,52,46,40,87
Montipora_capitata_PredGene_g51452,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g67234,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g51454,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g51457,0,0,0,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g51456,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA16448_R0,259,654,954,208,404,354,243,347,557,425,744
Montipora_capitata_PredGene_g39515,15,26,28,0,10,12,12,23,22,14,27
Montipora_capitata_PredGene_g14530,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g51183,386,870,1536,333,559,484,262,451,1255,522,911
Montipora_capitata_PredGene_g51182,22,64,55,28,29,14,235,85,58,32,56
Montipora_capitata_PredGene_g51181,74,191,226,103,84,71,147,117,165,108,395
Montipora_capitata_PredGene_g51180,113,198,120,55,60,75,54,101,179,115,237
Montipora_capitata_PredGene_g51187,498,1167,2886,390,515,619,484,510,1318,468,2948
Montipora_capitata_PredGene_g51186,541,1874,6024,569,748,887,723,792,1724,518,4471
Montipora_capitata_PredGene_g51185,187,430,338,129,168,139,200,190,202,263,427
Montipora_capitata_PredGene_g51184,21,69,52,11,16,14,19,20,15,31,47
Montipora_capitata_PredGene_g51189,2,3,10,0,2,3,1,1,4,2,2
Montipora_capitata_PredGene_g13303,0,0,0,0,0,0,0,1,0,0,0
Montipora_capitata_PredGene_g13302,1,0,0,0,1,0,0,0,0,0,2
Montipora_capitata_PredGene_g13300,1,0,0,0,1,0,1,0,1,0,0
Montipora_capitata_PredGene_g13305,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g13304,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g13309,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g13308,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g53963,219,423,491,138,180,133,205,305,302,214,413
Montipora_capitata_PredGene_g66548,1,0,2,1,1,1,1,1,0,0,1
Montipora_capitata_PredGene_g53961,184,307,424,123,160,109,125,181,202,239,254
Montipora_capitata_PredGene_g53960,35,127,126,23,50,63,40,48,47,40,117
Montipora_capitata_PredGene_g53967,227,528,711,158,238,208,208,255,299,276,475
Montipora_capitata_PredGene_g53966,0,0,0,0,0,0,0,0,0,0,4
Montipora_capitata_PredGene_g53965,0,0,2,0,0,0,0,0,2,0,0
Montipora_capitata_PredGene_g53964,19,47,47,8,19,14,27,28,33,31,27
Montipora_capitata_PredGene_g64763,380,850,829,287,327,247,572,443,566,515,1406
Montipora_capitata_PredGene_g66543,0,0,1,1,0,1,1,0,0,0,0
Montipora_capitata_PredGene_g66545,53,175,634,110,245,279,149,183,240,83,422
Montipora_capitata_PredGene_g66544,1,0,3,0,1,1,0,1,1,0,1
Montipora_capitata_PredGene_g66547,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g58103,47,105,77,31,51,33,39,41,50,49,89
Montipora_capitata_PredGene_adi2mcaRNA32600_R0,1052,2732,3103,795,1013,816,746,1341,1910,1084,1925
Montipora_capitata_PredGene_g68906,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g67494,2,0,1,1,0,3,1,4,4,3,0
Montipora_capitata_PredGene_g67495,0,0,0,0,0,0,1,1,6,2,3
Montipora_capitata_PredGene_g67496,129,376,340,64,95,86,89,118,190,123,280
Montipora_capitata_PredGene_g67497,4,0,0,0,0,0,0,1,0,0,0
Montipora_capitata_PredGene_g60126,18,30,52,9,14,11,11,15,22,13,15
Montipora_capitata_PredGene_g67491,0,0,0,0,0,0,0,0,0,2,0
Montipora_capitata_PredGene_g67492,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g67493,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g23686,0,4,0,0,0,0,0,0,3,0,3
Montipora_capitata_PredGene_g67498,716,1716,4002,682,1147,1166,808,1142,2812,1084,2261
Montipora_capitata_PredGene_adi2mcaRNA20483_R2,3,10,2,1,2,2,3,2,2,3,2
Montipora_capitata_PredGene_adi2mcaRNA20483_R0,4,12,8,2,4,6,3,8,6,8,5
Montipora_capitata_PredGene_g15226,1,1,2,0,1,0,1,1,1,0,0
Montipora_capitata_PredGene_g15227,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g15224,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g15225,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g15222,0,1,10,2,2,3,3,2,5,0,8
Montipora_capitata_PredGene_g15223,1,0,1,1,1,1,1,1,1,0,1
Montipora_capitata_PredGene_g15220,0,0,1,0,1,0,0,0,1,0,0
Montipora_capitata_PredGene_adi2mcaRNA3498_R0,21,42,0,12,8,6,19,21,0,28,29
Montipora_capitata_PredGene_g15228,1,1,1,0,1,0,0,1,2,0,1
Montipora_capitata_PredGene_adi2mcaRNA7577_R3,0,1,0,0,0,0,0,1,1,0,3
Montipora_capitata_PredGene_adi2mcaRNA7577_R0,0,1,0,0,0,0,0,0,1,0,1
Montipora_capitata_PredGene_adi2mcaRNA7577_R7,0,0,0,1,0,0,0,1,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA7577_R4,0,1,0,0,1,0,0,0,0,0,1
Montipora_capitata_PredGene_g55600,5,19,5,4,4,3,9,10,2,8,12
Montipora_capitata_PredGene_g55601,16,23,27,7,8,4,8,15,8,14,10
Montipora_capitata_PredGene_adi2mcaRNA7577_R9,0,0,0,0,0,0,0,0,0,0,3
Montipora_capitata_PredGene_g32226,95,169,152,43,71,77,65,84,139,97,150
Montipora_capitata_PredGene_g58106,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g51128,18,33,30,7,8,8,15,12,14,16,74
Montipora_capitata_PredGene_g15869,0,2,1,0,0,0,0,0,4,0,4
Montipora_capitata_PredGene_g46127,1,3,1,1,1,1,1,1,1,1,3
Montipora_capitata_PredGene_g63078,0,7,0,0,0,0,0,0,0,5,0
Montipora_capitata_PredGene_g63079,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g63076,0,3,11,0,0,0,0,0,9,0,2
Montipora_capitata_PredGene_g63074,0,0,0,0,0,0,0,0,0,5,0
Montipora_capitata_PredGene_g63075,0,0,121,28,17,0,0,0,50,5,32
Montipora_capitata_PredGene_g63072,526,1450,1960,376,667,651,592,680,1452,793,2632
Montipora_capitata_PredGene_g63070,0,0,0,3,0,2,0,2,0,0,0
Montipora_capitata_PredGene_g49684,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA29114_R9,1,2,4,1,1,1,1,1,2,1,2
Montipora_capitata_PredGene_adi2mcaRNA29114_R8,1,2,7,1,2,2,1,1,1,1,2
Montipora_capitata_PredGene_adi2mcaRNA29114_R1,4,3,1,2,2,3,3,3,2,5,0
Montipora_capitata_PredGene_g65897,3,0,0,0,1,1,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA29114_R3,4,3,2,3,3,3,4,3,1,4,4
Montipora_capitata_PredGene_g65895,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g65892,0,0,0,0,1,0,1,1,0,0,0
Montipora_capitata_PredGene_g65893,2,3,1,3,1,2,3,4,0,4,1
Montipora_capitata_PredGene_g65890,0,200,240,0,0,114,0,0,148,0,78
Montipora_capitata_PredGene_adi2mcaRNA29114_R6,5,8,9,4,3,3,5,5,4,5,10
Montipora_capitata_PredGene_g52379,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g52378,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g60003,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g52373,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g52375,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g52374,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g52377,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g52376,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA36405_R3,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g60000,117,258,423,93,165,120,80,164,231,187,329
Montipora_capitata_PredGene_g41055,3,4,2,1,1,2,2,1,3,5,0
Montipora_capitata_PredGene_g41056,7464,12015,19059,4864,8206,6892,3864,7540,12956,10392,12347
Montipora_capitata_PredGene_g57934,13,0,1,21,24,21,22,25,0,15,2
Montipora_capitata_PredGene_g57935,67,212,116,40,41,32,70,76,76,90,266
Montipora_capitata_PredGene_g57936,226,746,1318,277,396,351,271,335,565,273,1050
Montipora_capitata_PredGene_g57937,3,6,10,0,4,0,6,6,3,4,25
Montipora_capitata_PredGene_g57930,0,0,0,0,0,0,0,0,0,0,0
