gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,11_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,12_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,17_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,18_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,21_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,22_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,23_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,24_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,25_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,25_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,26_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,26_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,27_1_test_noGFF.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,29_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,30_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,31_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,33_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,34_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,40_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,44_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,45_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,45_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,46_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,48_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,6_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,6_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,7_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,8_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,9_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,9_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
pdam_00015292,4,523,524,0,0,0,0,0,0,0,2,4,0,229,4,4,6,0,0,0,0,0,0,0,148,0,68,0,0,0,0,0,0,330,258,0,0,257,534,540,0,0,0,622,607,227,0,0,0,0,2,0,156,8,484,482,0,0,0,0,0,0,0,0
pdam_00014880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00019246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015290,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pdam_00025012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015115,0,56,50,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,29,0,39,0,0,0,0,0,0,28,31,0,0,41,56,51,0,0,0,61,49,40,0,0,0,0,0,0,24,0,60,62,0,0,0,0,0,0,0,0
pdam_00013224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013226,0,273,265,1,0,0,1,0,0,0,0,2,0,128,1,3,0,0,1,1,0,0,0,2,94,0,36,2,1,0,0,0,1,170,107,0,0,136,291,288,0,0,1,227,219,132,4,2,2,0,0,2,83,4,195,196,1,1,1,1,2,0,0,1
pdam_00013227,0,396,392,0,0,0,20,0,0,29,0,0,0,197,0,0,0,0,0,0,0,0,0,0,134,0,65,0,0,0,0,0,0,242,218,0,0,217,485,480,0,0,0,480,486,237,0,0,0,0,0,0,166,0,362,352,0,0,0,0,0,0,0,0
pdam_00013220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
pdam_00013222,22,1586,1549,41,7,4,13,10,17,16,89,47,10,1217,11,51,47,37,88,31,0,36,21,29,1108,23,588,37,0,42,0,21,14,1135,1173,74,30,1317,2476,2441,44,25,21,2379,2334,1153,60,31,43,0,0,29,751,26,2510,2449,0,3,44,0,38,0,0,0
pdam_00013223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013228,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025156,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00016104,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20,13,13,0,0,0,14,11,15,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0
pdam_00016102,0,7,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,8,9,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,0,0
pdam_00016103,0,285,285,0,0,0,0,5,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,292,0,126,0,0,0,0,0,0,393,193,0,0,372,762,750,0,0,0,629,613,419,0,0,0,0,0,0,95,2,1075,1060,0,0,0,0,0,0,0,0
pdam_00016100,0,80,71,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,3,0,31,0,36,0,0,0,0,0,0,52,51,0,0,85,70,65,0,0,0,121,107,51,0,0,0,0,0,0,39,0,60,60,0,0,0,0,0,0,0,0
pdam_00016101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00012245,0,770,878,0,1,0,2,4,0,0,1,1,0,166,1,1,1,0,0,3,0,1,0,1,108,0,119,1,0,0,0,0,0,265,379,0,0,291,499,635,0,0,0,657,733,282,0,0,1,0,0,0,216,1,562,688,3,2,2,1,0,0,0,0
pdam_00012244,0,1434,1484,0,5,4,13,10,3,0,0,0,3,458,0,0,0,0,0,0,0,7,0,0,334,0,321,0,0,0,0,0,0,717,969,0,0,725,1166,1172,0,0,0,1270,1315,674,5,5,0,5,0,0,470,7,1373,1401,0,0,0,0,0,0,0,0
pdam_00012247,0,174,159,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,47,0,105,0,0,0,0,0,0,84,86,0,0,61,158,152,0,0,0,146,142,111,0,0,0,0,0,0,95,0,133,129,0,0,0,0,0,0,0,0
pdam_00012246,0,23,19,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,6,8,0,0,10,25,25,0,0,1,21,23,10,0,0,0,1,0,0,5,1,29,30,0,1,0,0,0,0,1,1
pdam_00012241,0,517,522,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,178,0,102,0,0,0,0,0,0,303,236,0,0,377,622,627,0,0,0,735,736,292,4,0,0,0,2,0,155,0,623,640,0,0,0,0,0,0,0,0
pdam_00012240,0,3,3,2,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,0,0,4,2,0,0,2,5,5,0,0,0,6,5,4,0,0,2,0,0,2,2,0,1,1,0,1,0,0,2,1,0,0
pdam_00012243,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,0,6,5,9,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0
pdam_00012242,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pdam_00012249,14,1956,1888,23,0,0,0,0,0,0,24,0,0,688,0,0,0,0,0,0,0,11,0,0,628,0,252,19,0,0,0,0,10,1099,755,0,0,687,1756,1697,6,0,0,1820,1758,851,0,0,32,0,0,0,464,0,1603,1576,0,0,24,12,12,0,0,0
pdam_00012248,1,23,21,0,0,0,0,1,0,0,0,3,0,2,0,6,2,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,4,2,0,1,2,4,4,0,0,0,10,7,4,0,0,2,0,1,0,1,0,4,4,0,1,0,0,0,0,0,0
pdam_00023412,0,78,84,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,150,0,80,0,0,0,0,0,0,166,101,0,0,285,250,236,0,0,0,287,280,239,0,0,0,0,0,0,77,0,180,166,0,0,0,0,0,0,0,0
pdam_00023413,0,74,86,0,0,0,0,0,0,0,3,0,0,118,0,0,0,0,0,0,0,0,0,0,82,0,27,0,0,0,0,0,0,102,56,0,0,171,208,228,0,0,0,207,224,120,0,0,0,0,0,0,32,0,81,74,0,0,0,0,0,0,0,0
pdam_00023414,0,66,52,0,0,0,0,0,0,0,0,0,0,118,0,0,0,2,3,0,0,0,0,0,72,0,38,5,0,0,0,0,0,91,72,6,0,150,160,144,0,0,0,131,130,125,5,0,0,0,0,3,30,4,105,106,0,0,0,0,0,0,0,0
pdam_00023415,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00023416,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,25,0,0,0,9,30,29,0,0,0,29,30,18,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0
pdam_00023417,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,9,18,18,0,0,0,21,15,11,0,0,0,0,0,0,0,0,25,17,0,0,0,0,0,0,0,0
pdam_00008321,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,108,111,0,0,0,0,0,0,0,30,0,47,53,0,0,0,0,0,0,0,0
pdam_00008320,0,1583,1542,0,0,0,0,0,0,0,17,0,0,762,0,0,0,0,0,0,0,0,0,0,609,0,431,0,0,0,0,0,0,846,737,0,0,802,1673,1567,0,8,0,1645,1603,854,0,0,0,0,0,0,525,12,1416,1377,0,0,0,0,0,0,0,0
pdam_00014674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00011688,0,699,680,0,0,0,0,0,0,0,0,0,0,269,2,0,0,0,0,0,0,4,0,0,244,0,305,0,0,0,0,0,0,312,392,0,0,297,680,654,0,0,0,771,751,393,0,0,0,0,0,0,239,0,704,678,0,0,0,0,0,0,0,0
pdam_00011689,6,122,132,0,0,0,0,0,0,0,59,28,0,217,0,0,10,21,110,0,0,5,0,0,212,22,342,0,0,0,0,34,0,123,180,0,0,340,246,258,14,0,0,487,527,248,17,17,0,0,0,0,149,0,450,429,0,0,0,0,0,15,0,0
pdam_00014675,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00011680,0,7,8,0,0,1,0,1,0,1,0,0,0,7,0,0,0,0,1,0,1,0,1,0,3,0,6,0,0,0,0,0,0,8,10,0,0,9,10,11,0,0,0,11,12,4,0,1,0,0,0,0,2,0,7,5,0,1,0,1,0,0,0,1
pdam_00008325,1,431,402,0,0,0,3,1,0,0,0,0,0,186,1,1,0,0,0,0,0,2,1,0,122,0,30,0,0,0,0,0,0,311,212,2,1,225,373,398,0,0,2,522,492,292,0,0,0,0,0,0,150,0,300,305,0,0,2,1,0,0,0,0
pdam_00011682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00011683,0,67,64,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,39,0,26,0,0,0,0,0,0,38,57,0,0,44,79,73,0,1,0,47,46,53,0,0,0,0,0,0,35,0,74,70,0,0,0,0,0,0,0,0
pdam_00011684,1,78,80,2,0,0,0,0,1,2,3,1,0,53,0,3,2,4,3,0,0,0,0,3,31,3,14,1,0,4,2,2,2,62,68,0,0,97,103,102,0,0,0,150,155,74,0,1,1,0,0,2,60,3,86,89,0,0,0,0,4,1,0,0
pdam_00011685,0,113,111,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,28,0,32,0,0,0,0,0,0,90,77,0,0,55,123,125,0,0,0,163,154,80,0,0,0,0,0,0,53,0,125,126,0,0,0,0,0,0,0,0
pdam_00011686,3,248,237,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,86,0,68,0,0,0,0,0,0,88,105,0,0,137,275,263,0,0,0,291,281,136,0,0,0,0,0,0,75,2,296,281,0,0,0,0,0,0,0,0
pdam_00011687,0,17,21,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,7,0,6,0,0,0,0,0,0,10,12,0,0,13,38,45,0,0,0,29,26,13,0,0,0,0,0,0,7,0,16,14,0,0,0,0,0,0,0,0
pdam_00023700,0,1244,1231,0,0,0,0,4,0,0,0,0,0,421,0,22,18,0,0,5,0,5,5,0,346,0,153,0,0,0,0,0,0,632,576,0,0,385,986,957,0,0,0,1136,1103,505,0,4,0,7,6,0,312,0,952,923,0,0,0,0,17,0,0,0
pdam_00023701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00023702,9,317,302,0,0,0,0,0,11,9,0,0,6,125,10,0,0,0,0,0,0,0,0,0,76,11,102,0,0,0,0,0,0,153,131,0,0,134,287,282,0,2,0,308,305,145,0,0,0,0,0,0,128,0,275,266,0,0,0,0,0,0,0,0
pdam_00023703,0,140,146,1,0,0,0,0,0,0,0,0,0,70,0,0,1,0,0,0,0,0,0,0,38,0,87,0,0,0,0,0,0,41,57,0,0,55,183,191,0,0,0,196,201,72,0,0,0,0,0,0,46,2,43,44,0,0,0,0,0,0,0,0
pdam_00006679,0,77,79,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,30,0,23,0,0,0,0,0,0,55,66,0,0,123,113,116,0,0,0,136,135,57,0,0,0,0,0,0,47,0,89,97,0,0,0,0,0,0,0,0
pdam_00015275,0,171,175,0,0,0,0,0,0,0,0,0,0,186,0,8,0,8,18,0,0,0,0,0,120,0,77,0,0,0,0,0,4,123,151,0,0,239,313,308,0,0,0,361,350,192,0,0,0,0,0,0,130,11,383,393,0,0,0,0,0,0,0,4
pdam_00008328,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00006671,0,26,26,0,0,0,0,0,0,0,0,0,0,15,0,0,1,1,0,0,0,2,2,0,14,1,7,0,0,0,0,0,1,8,12,0,0,15,33,35,0,1,1,37,39,11,0,0,1,1,0,0,4,1,25,28,0,1,0,1,0,0,0,1
pdam_00006670,0,5,6,1,0,1,0,0,0,0,1,0,1,10,0,0,0,0,1,1,0,0,0,1,2,0,10,0,0,0,0,1,0,5,0,0,0,3,14,12,0,0,0,7,7,7,0,0,0,0,0,0,3,0,4,3,0,1,0,0,0,0,0,0
pdam_00006673,0,22,23,14,0,0,0,0,0,0,25,0,0,15,0,0,21,0,17,0,0,0,0,12,4,14,8,0,0,0,0,12,0,7,15,0,0,9,42,40,0,0,0,18,17,8,0,0,0,0,0,16,13,0,34,33,0,0,0,0,0,0,0,0
pdam_00006672,0,29,27,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,5,0,12,0,0,0,0,0,0,10,21,0,0,14,35,31,0,0,0,19,16,12,0,0,0,0,0,0,6,0,26,26,0,0,0,0,0,0,0,0
pdam_00006675,0,502,497,0,0,0,8,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,1,0,219,0,152,0,0,0,0,0,2,316,264,0,0,268,767,757,0,0,0,592,575,389,0,0,0,0,2,0,303,0,1224,1200,0,2,0,0,0,0,0,0
pdam_00006674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00006677,0,94,92,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,57,0,29,0,0,0,0,0,1,75,53,0,0,72,168,164,0,0,0,157,149,74,0,0,0,0,0,0,39,0,99,93,0,0,0,0,0,0,0,0
pdam_00006676,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
pdam_00015276,0,181,209,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,35,0,23,0,0,0,0,0,0,74,55,0,0,41,125,139,0,0,0,159,176,58,0,0,0,0,0,0,39,0,78,93,0,0,0,0,0,0,0,0
pdam_00015273,0,273,296,0,0,0,0,2,0,0,0,0,0,158,2,0,0,0,0,0,0,3,4,0,90,0,51,0,0,0,0,0,0,111,179,0,0,179,266,260,0,0,0,322,324,164,0,0,0,0,0,0,84,0,202,204,0,1,0,0,0,0,0,0
pdam_00015272,0,290,280,0,0,0,0,0,0,0,0,9,0,188,5,7,0,0,0,0,0,0,6,0,180,3,131,0,0,0,0,0,0,206,177,0,0,218,499,497,0,0,0,473,475,232,0,0,0,0,0,7,132,0,373,375,0,0,0,0,0,0,0,0
pdam_00023368,4,68,67,0,4,3,11,9,5,4,0,0,4,16,8,0,0,0,0,0,0,0,0,0,17,0,49,0,0,0,0,0,0,19,35,0,0,19,48,41,0,0,6,32,28,14,0,0,0,20,24,0,13,5,67,60,25,23,0,0,0,0,0,0
pdam_00023369,0,23,21,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,35,14,0,0,37,54,42,0,0,0,60,56,33,0,0,0,0,0,0,10,0,27,20,0,0,0,0,0,0,0,0
pdam_00023366,0,21,22,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,11,10,0,0,13,19,20,0,0,0,28,27,14,0,0,0,0,0,0,8,0,18,23,0,0,0,0,0,0,0,0
pdam_00023367,0,389,409,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,230,0,100,0,0,0,0,0,0,313,276,0,0,585,772,791,0,0,0,845,858,416,0,0,0,0,0,0,353,0,662,675,0,0,0,0,0,0,0,0
pdam_00020039,0,0,0,6,0,0,0,0,0,0,29,9,0,0,1,13,9,10,23,19,16,13,8,4,0,8,0,11,0,9,7,12,4,0,0,31,30,0,0,0,59,57,0,0,0,0,58,61,8,0,0,7,0,0,0,0,0,0,11,11,6,10,15,14
pdam_00020038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00020033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00020032,0,507,526,26,0,0,0,0,0,0,33,31,0,240,0,23,16,18,15,0,0,0,0,0,246,19,294,27,0,0,0,0,10,219,168,11,0,269,635,654,0,2,0,754,749,317,0,0,26,0,0,17,226,27,558,555,0,0,0,4,0,11,0,0
pdam_00020031,36,1446,1455,33,0,0,9,0,16,0,0,0,0,1006,0,0,0,42,0,0,13,0,12,0,801,34,380,0,0,7,0,0,0,1200,925,0,0,1365,2357,2364,7,0,0,2401,2375,1206,0,0,28,7,10,0,799,44,1879,1874,0,0,0,0,0,0,0,0
pdam_00020030,0,364,364,0,8,8,0,0,17,0,0,0,0,171,16,0,0,0,0,22,0,0,0,0,153,0,78,0,0,8,0,0,0,256,197,0,0,212,410,397,0,0,0,435,441,220,0,0,0,0,0,0,157,0,416,404,0,0,0,0,0,0,0,0
pdam_00020037,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,5,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00020036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
