"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2"
"LOC113678084",451.551782284659,0.566580753655803,0.16856526070069,3.36119525043681,0.000776059442119827,0.0294392302344962,"CvsHigh",258,233,886,998,270,394,298,350,1044,1074,436,235
"LOC113679651",298.583410489793,-0.734473894432931,0.122425990179777,-5.99932982657024,1.98133547518441e-09,5.27568672873141e-07,"CvsHigh",218,181,350,376,190,431,321,354,445,429,288,183
"LOC113665455",280.035885135816,-4.77409104232289,0.932992635878023,-5.11696540651693,3.10490540579372e-07,4.43201239676494e-05,"CvsHigh",522,0,10,34,238,572,266,387,11,24,510,345
"LOC113666401",25.7013707386074,-1.72567635704066,0.535581666211226,-3.22206017477841,0.00127272402287461,0.0420576057773792,"CvsHigh",39,7,15,7,13,57,18,38,19,31,49,13
"LOC113670996",84.6899251123393,-1.76036615114035,0.536332351814608,-3.28223002991407,0.00102989552009579,0.0361927242925032,"CvsHigh",84,44,36,102,48,71,98,207,20,86,74,85
"LOC113687088",209.587207710292,-3.78457094570152,0.709990714597251,-5.33045132547734,9.79689892931001e-08,1.59585720676737e-05,"CvsHigh",107,408,94,83,60,154,669,125,12,30,153,86
"LOC113684177",211.457415532129,-3.84057888995461,0.829319398797618,-4.63100090932739,3.63902274713033e-06,0.000373228955235308,"CvsHigh",325,205,36,13,349,237,20,386,29,56,24,290
"LOC113671656",139.770535919934,-1.31109314619258,0.190462245741204,-6.88374297536145,5.83000243786746e-12,2.37418275749156e-09,"CvsHigh",145,81,109,105,126,218,172,157,166,144,144,83
"LOC113665701",47.5725525261979,-1.91909969444675,0.317846340022568,-6.03782222035495,1.56208023381594e-09,4.32571258348311e-07,"CvsHigh",56,49,38,29,28,58,46,87,31,38,41,25
"LOC113676559",74.469637060122,0.88847260490703,0.252191705799585,3.52300485890322,0.000426683537844426,0.019306732892137,"CvsHigh",54,38,180,192,42,60,41,43,167,172,72,30
"LOC113672624",57.1602872566003,-1.61524523243565,0.427643576993961,-3.77708287773129,0.000158675942208643,0.00822856590195085,"CvsHigh",88,46,51,14,46,76,62,62,78,32,59,31
"LOC113678445",250.596840852148,-1.61542251540135,0.477277415425069,-3.38466154733643,0.000712660687379097,0.0276400556791344,"CvsHigh",308,57,88,74,212,528,229,258,232,302,395,235
"LOC113678090",81.205526552791,-1.35970349317233,0.272626086459833,-4.98742989282011,6.11878122970702e-07,7.9178172809835e-05,"CvsHigh",92,56,83,60,49,68,107,130,81,71,83,61
"LOC113680970",111.909987845923,-0.920298195539405,0.279527413111364,-3.29233610863331,0.000993587895472113,0.0353744698662314,"CvsHigh",112,39,157,108,86,134,168,144,110,131,123,68
"LOC113664651",57.7127379452225,0.801178770588355,0.244469009609068,3.27722017555323,0.00104834585642889,0.0366550422427131,"CvsHigh",47,12,129,122,35,46,40,59,154,148,45,26
"LOC113675414",497.05228214709,0.61117575715744,0.156040074067337,3.91678715106028,8.9736912594953e-05,0.00515559042236398,"CvsHigh",484,181,1097,884,346,434,299,363,988,1035,512,318
